content,Label
"Aplikasi babi, disuruh verifikasi sudah saya ikuti tapi juga gak bisa padahal saya udah topup, hilang begitu saja uang saya,gak ada guna ny nih aplikasi, ngelapor sama cs nya sama aja gak ada guna ny malahan cs ny juga suruh buat ikuti terus tapi sama aja kalo ga bisa verifikasi,",Negatif
"parah jual usdt dengan harga murah kali nyesal dh disini, sekarang harga 15ribuan pas ku jual 14ribuan.",Negatif
Aplikasi Crash setelah buat PIN baru di Device Android 10. Mohon di di perbaiki lagi.. 🙏,Negatif
Aplikasi triv sangat mudah di gunakan untuk pemula karena pada saat buy dan sell ada notifikasi yang membuat pemula dapat belajar lebih cepat,Positif
"Kasih FAQ di app nya lah min.belom ada keterangan soal beberapa fee buat kirim crypto,berapa menimum withdraw,tantang dompet,tentang gadai,tengang stalking dll.Tapi Tetap gua kasih bintang 5 ☺️❤️",Positif
"Suka banget sama apk ini, aku sudah pernah coba apk lain tapi Triv ini emang beda dari yang lain.Triv ini withdraw dan transaksinya cepet. Satu hal yang kurang dari Triv, koinnya kurang banyak 😊 Tapi lumayan lah. Triv emang terbaik 😉",Positif
Aplikasinya lumayan bagus dan mudah dimengerti,Positif
Setelah saya menggunakan triv ada banyak market yang dapat saya beli dan untuk widrawnya sangat cepat pokoknya best lah,Positif
"Mantap banget Triv kelebihannya Triv ini dia cepet banget depo / wdnya. Kelebihan lainnya dia ga seperti market, jadi waktu transaksi langsung bisa eksekusi ga pake nunggu3",Positif
Aku sudah coba pakai beberapa platform dan memang kelebihannya Triv ini dia sangat responsif untuk deposit dan withddrawnya. Kelebihan lainnya waktu transaksi langsung bisa terbeli. Kelemahannya koinnya kurang banyak. Tapi overall bagus.,Positif
"Aplikasi bagus, mudah di pahami bagi pemula, buat depo dan wd nya begitu cepat gk usah nunggu lama lama, ayo mulai dari sini kita gass bareng-bareng sukses bersama, good job.",Positif
"Udah beberapa minggu pake aplikasi ini bagus banget, jadi gak nyesel download aplikasi ini, semuanya lengkap sesuai kebutuhan yang aku cari, terbaik banget dan suka banget",Positif
"Review jujur selama pakek triv saya merasa nyaman banget krn proses deponya cepet,transaksinya juga cepet kekurangannya koinnya kurang bangat tp masih tetap ok",Positif
"Gua beberapa kali mencoba gonta ganti exchange crypto dan jujur pake applikasi Triv ini doang yg paling gua percaya, rekomen banget platform ini karna gua pribadi uda menggunakannya 6 bulan lebih dibanding platform exchange yg lain. Mau depo/withdraw cepet dan mulus gaaa pending-pendingan pokoknya. Rekomended banget pokoknya semoga terus berkembang Triv.",Positif
"Menurutku ini exchanger yang paling bagus dan keren, dapat rekomendasi dari teman langsung aku instal. Sekarang nyesel baru tahu Triv, dibanding aplikasi sebelah spreadnya paling rendah dan yang paling oke sih bisa dapet bunga. Semoga sukses terus Triv.",Positif
Aplikasi sering eror.tidak bisa2 widraw dari lama👎👎🤙🤙🤙tidak cocok untuk di rekomendasi kan,Negatif
Aplikasi ini sangat recommended banget buat para pemula. Terutama soal Deposit Buy and sell nya sangat cepat dan praktis,Positif
"Baru saya mencoba aplikasi ini, aplikasi yang sangat memudahkan kita dalam bertransaksi di dalamnya, fiturnya juga mudah digunakan.",Positif
"Aplikasi triv aplikasi yang bagus dan sangat gampang digunakan, jenis pembayaran nya juga bayak. Semoga triv selalu berkembang.. Dan semakin berkembang selalu",Positif
Masa iya depo bitcoin 3$ tidak masuk Padahal sudah terkonfirmasi. Gak Jelas !!!,Negatif
"Excanger multi cryptocurensi, yang di awasi bappetti , bisa tukar , jual beli, banyak pilihan crypto, ( btc,doge,eth, dll), ada fitur gadai juga, pinjaman juga ada, pembayaran digital, dan topup dan tarik ke rupiah cukup mudah banyak pilihan e-money",Positif
"Saya bisa beli, jual dan staking di triv, transaksi nya simple dan mudah cepat untuk pemula",Positif
Baru pertama kali tau aplikasi ini dan ternyata aplikasi ini cocok untuk pemula seperti saya yang baru kenal dunia trading crypto. Semoga triv selalu memberikan yang terbaik untuk semua penggunanya dan semakin berkembang aplikasinya kedepannya.,Positif
"Aplikasi mudah digunakan untuk pemula dan tidak ribet, aplikasi sangat rekomended, sukses selalu untuk kedepannya👍",Positif
"Wow, aplikasi triv sangat cepat depositnya dan widdrawnya luar biasa, transaksinya juga sangat cepat, pokoknya rekom banget.",Positif
Aplikasi sangat bagus dan sangat mudah di mengerti fiturnyah sangat mudah si gunakan,Positif
"Aplikasinya sangat bagus, WD/DEPOSIDNYA cepet banget prosesnya, nggak mengecewakan lah pokoknya",Positif
"Aplikasi nya sangat bagus bagi pengguna baru yang ingin bergabung didunia crypto, sangat mudah dipahami transaksi nya pun sangat cepat baik dari segi pembelian, deposit, dan juga penjualan. Pokoknya rekomendasi banget deh buat aplikasi ini.....",Positif
"Awalnya tau aplikasi ini dari teman, katanya bagus bangett. Eh pas udah nyoba malah ketagihan buka aplikasi ini. Sukses terus utk triv.",Positif
Aplikasinya mudah di gunakan Buat pemula dwposit 100ribu sudah cukup.klw sudah bisa .lanjutkan dwposit lebih deri 100k,Positif
"Aplikasi reccomended banget buat yang mau belajar bitcoin dan crypto, download yaaa",Positif
"Not reccomended buat yang beli virtual money. gw beli paypal cuma sejuta 3 jam belom masuk saldo, kode unik sesuai sama nominal transfer. Hubungin cs cuma suruh nunggu dalam proses pengecekan , suruh nunggu completed sementara diemail 1-3jam maksimal ga reccomended pokonya buat beli virtual money",Negatif
"Portofolio gue masih banyak di exchenge ini, malah ga bisa di buka, minta solusi dari grup tele malah di blokir. Ini exchenge apa perampok woy",Negatif
"Untuk kedepannya,tolong di permudah untuk fitur jual beli coin nya kaya di exchange lain,ok👌",Positif
apk crypto terbaik. tampilan menu yg beragam & sangat mudah dipahami,Positif
Saya sangat suka dengan aplikasi ini karena dapat menginspirasi banyak orang dan aplikasi ini sangat bagus untuk dipelajari karena akan dapat berbagai pengalaman dan saya sangat menyukai design ui nya yang unik dan modern😇😇,Positif
Sangat ccok buat pemula sperti sy yang bru mengenal Crypto krna secara tampilannya bagus dn mudah digunakan,Positif
"UI yang bagus, hanya saja loading lama saat star screen",Positif
Dancok cok kok gak bisa verifikasi dan uang nya gak bisa di tarik kembali trus gimana ini😫😫😭😭,Negatif
"Aplikasi triv sangat bagus sekali, mudah di gunakan, apa lagi buat pemula. Fiturnya juga lengkap, triv sangat recommended buat yang bingung mencari investasi terbaik .",Positif
Mantap nih walet semakin hari semakin bertambah token crypto nya udh gtu ada bnb bep20 keren...tambahkan lgi min klo BSA ada giveaway jg Sukses bintang 🌟 5 buat triv Sukses selalu... 1 lgi klo BSA buat kn tuker token lbih minimal jngn kedegeannn... Thanks for triv,Positif
Guys ini app penipuan cuma mau ambil data. Baru baca di beberapa forum korban udh banyak ternyata. Transaksi 100 200 ribu mungkin masih aman2 aja. Jgn coba lebih dr situ. Yg ngasih bintang 5 kebanyakan bot dari developer app. Pemilik perusahaannya jg harus diselidiki jgn2 sindikat Indra Kenz.,Negatif
"Sangat kecewa, udah aku un instal, masih banyak yg lebih baik",Negatif
"Di live chat,, di email,, di wa tetap saja dana dari penjualan akun PM saya gak ada masuk. Padahal di akun PM saya saldo sudah terpotong. Triv secam ya?",Negatif
Aplikasi bagus dan cukup simple Apalagi untuk pemula seperti saya yang belum ahli dalam crypto Aplikasi nya membantu banget untuk pemula Semoga menjadi lebih baik,Positif
"Aplikasi mantaf,,, bintang full untuk triv... 👍👍👍",Positif
Aplikasi Triv yg sangat bagus dan reckomended banget simple dan mudah di gunakan,Positif
Aplikasi yang bagus dan sangat bermanfaat banyak fitur yang mudah dipahami sehingga sangat cocok buat kalian yang ingin berinvestasi melalui crypto curensi,Positif
"Aplikasinya lumayan bagus.... Uinya juga beda dri yng lain,,,, tpi fee'nya mayan mahal si,,, untuk tampilan sih emang beda sma indodax atau pintu... Ada stakinya juga di sini.... Menurutku si udh bagus! Saran aja buat admin triv tambahin koin kriptonya jadi 100 koin lah.... Fee'nya juga di kurangin apalagi awal mei nanti kan ada (PPN) dan (PPH) yng Ritel kecil kasian.... untungya cuma buat pajak doang Saran aja min klo masukan di terima admin Minimal gua rekomendasikan ke teman atau relasi la",Negatif
Terima kasih Sangat membantu bgt untuk menyimpan dan untuk bertransaksi aset crypto semoga tidak mengecewakan kan,Positif
"Registalrasi gagal terus, padahal kode verifikasi udah di masukan, tapi malah di suruh daftar terus, salah nya dimana.",Negatif
"Sejauh Saya mendownload aplikasi jual beli crypto Menurut Saya aplikasi ini sangat rekomendet ya guys ya Saya sudah pake aplikasi Triv ini selama 1 tahun lamanya dan saya rasa paling ok, withdraw cepat dan gak over maintenancenya seperti. Segera download aplikasinya ya guys ya",Positif
Menurut saya aplikasi ini sanggat bagus sekali rekomended buat semua org yg mau blajar cripto,Positif
"Selama ini saya sudah 9 bulan pake aplikasi ini. Pokonya top banget lah apikasi ini, withdraw nya selalu cepat dan gak sedikit"" maintenance pokonya mantep banget ini apikasi top bintang 5 🌟🌟🌟🌟🌟",Positif
Semoga aplikasi ini bisa membantu kita dalam memenuhi ekonomi kita kedepan and sampai ke anak cucu...👍👍👍,Positif
Aplikasinya keren. Token banyak plus bisa stake token. Ada juga fitur pinjam dana yang sangat membantu. Fiturnya juga banyak. Namun untuk tampilan masih kurang elegan. Mohon kedepannya para pengembang triv utk bisa memperbaiki tampilan antarmuka triv agar lebih nikmat dipandang,Positif
"Apk Triv amat sangat terpercaya,fitur jual beli crypto berbagai aset digital,deposit dan tarik rupiah secara real time dan instant 24 jam ke berbagai bank di indonesia.mantab",Positif
Susah bener daftarnya....nunggu email gak masuk2😑😑,Negatif
Aplikasi yg mantab dah pokoknya. WD dan lain lain serba mudah sukses teruz untu triv...,Positif
Aplikasi sangat mudah dan sangat membantu kami pencari cuan�131,Positif
"aplikasi paling aneh dan mungkin paling buruk jelas2 ada buyer mau beli diharga 4050 tapi saya mau sell biar cepat diharga 4050 tapi ga dapat ,aplikasi aneh bikin emosi.untuk apa disediain candel/market kalo ga guna. beda jauh sama aplikasi sebelah kalo ada yg jual di 4050 trus saya jual di hrga 4050 pasti langsung proses cair.kecuali forex.perusahaanya cari untung berlipat ganda biaya jual beli dapat ditambah ambil spreed seperti forex . dasar lintah darat",Negatif
Depo gak masuk masuk,Negatif
tidak suka aplikasi ini jelek👎,Negatif
"Triv memang bagus buat staking,gak diragukan lagi lokal exchange terbaik",Positif
Exchange terbaik dan mudah digunakan,Positif
sudah berhasil transfer dan tidak ada kendala dalam pembelian koin,Positif
"Transaksinya cepet banget, pencairan wd ga sampe 5 menit sudah mendarat direkening",Positif
"ga nyesal deh udah download aplikasi ini, sangat mudah digunakan ✔",Positif
Senang banget pake Aplikasi triv ini bisa dapat duit dari bunganya. depo wd nya cepet banget. Pokoknya mudah dipelajari banget deh.. Pelayanan 24jam . Staking bisa bebas biaya admin cocok banget untuk beli dan staking crypto nih yuk download yuk,Positif
sangat cepat transaksinya respon luar biasa....feeenya muraaah banget,Positif
"Mantappp, hitungan detik langsung landing ke bank.",Positif
"Saya awam sekali di dunia pertradingan, akhrnya saya nemuin aplikasi ini, mudqh dimengerti",Positif
Aplikasi ini sangat rekomendasi buat treding cripto dan bisa mendapatkan income dari aplikasi ini sangat Mantul pokoknya 👍👍👍,Positif
"sudah 5tan pakai triv nyaman,,, dengan adanya fiture steking crypto bisa menambah pasif income walaupun cuma sedikit, yang penting menguntungkan, tanda ada besic treder.",Positif
Anak era kini akan aneh jika tdk mengenal bisnis crypto. Hadirnya aplikasi akan lbh memanjakan dalam jual beli maupun staking crypto.,Positif
saya sangat menyukai aplikasi ini makanya saya kasi bintang 5 karena memang terbaik untuk kaum melineal,Positif
"Saya suka stakingnya, luar biasa...................",Positif
"Setelah instal apk Triv ini, ternyata rekomendasi teman saya untuk aplikasi ini sangat baik, utk keperluan transaksi digital online dan sangat mudah menggunakannya, terimakasih 👍🏻🙂🙏🏻",Positif
Sikat Abis mantap betul . Ane Baru tahu nih apk semudah ini . Dunia digital semakin mudah aja dengan triv sangat mudah dan gampang di gunakan.,Positif
Biaya transaksi jangan mahal-mahal...!,Negatif
"Saya kasih bintang 5 deh udah oke banget ini aplikasi, tidak hanya mudah, tapi fitur fitur nya lengkap banget, saya rekomendasikan buat kalian semua,,,",Positif
Download sekarang juga Aplikasi crypto yg mudah utk pemula.mudah dan gak ribet...tunggu apa lagi buruan download,Positif
"Aplikasi andalan nih buat wd ke bank lokal,, kalo nerima crypto dari luar... pakenya gampang dan langsung masuk ke rekening...jossslah",Positif
"Luar biasa , ternyata banyak kemudahan yg bisa kita peroleh dari aplikasi ini selain fitur yg canggih juga penggunaannya yg friendly sangat cocok bagi saya untuk trading jangka pendek dan panjang",Positif
"Sanagat bagus,simpel dan tidak ribet mantap dah",Positif
"Aplikasi yang sangat membantu saya IRT yang punya anak balit,tak usah keluar rumah untuk segala pembayaran, n top up saldo trading",Positif
pertahankan terus triv dn ane paling suka fitur stakingnya. . dpt reward tiap hari dari coin yg d stake. .mantap gila njir..ngalir terus.hold ampe 5 tahun .hehe,Positif
"Aplikasi Triv exchanger yang paling ok spreadnya tipis ,ga pernah maintenance, bunga stakingnya gratis ga kena biaya apa2, ayo segera download aplikasinya",Positif
"Oi.. minn yanh bner ajlalah.. ini gua dah cobak staking shiba inu gua, kok ngk mau ya, pas gua cobak mau stack appnya langsung error berhenti,.. padhl dah gua update juga appnya, gua naruh duit gua di triv buat staking malah ngk bisa...benahin punya gua dulu baru ntr bintang lima",Negatif
Mw coba dulu investasi disini siapa tau lebih gampang pengoperasiannya,Positif
recomended banget sih.. cocok bagi pemula yang masih awam di dunia trading.. instal apk ini deh.. fiturnya lengkap dan pelayanannya oke lagi,Positif
Masih blom bisa di upgrade min..playstore bilang data blom Data belom terkumpul.,Negatif
"Recommended bnget dehh,aplikasinya enak bnget dipakenya,ngebantu kita,trus juga bnyak fiturnya, kereeeennn bangetttt Asliii",Positif
"aplikasi ini rekomend banget, saya jugaa lagi belajar gimana cara beli. ini aplikasi mudah di gunakan.",Positif
"Email untuk mengaktifkan tidak bisa di klik,rewel males",Negatif
"Aplikasinya bagus bnget, dan mudah dimengerti👍",Positif
"Saya suka aplikasi ini karena pertama aman sudah terdaftar Bapebti , transaksi jual dan beli juga bisa selama 24 jam ,bisa bayar tagihan dan top up pulsa juga di aplikasi nya pokoknya recommended ini aplikasinya",Positif
Aplikasi trading yang sangat bagus saya sukaaaaa...fitur nya lengkap terima kasih,Positif
Aplikasinya bagus banget untuk pemula yang mau trading fiturnya pun banyak dan mudah.,Positif
"Puji Tuhan, pertama kali pakai Aplikasi ini, mudah sekali, gak seperti yang dibayangkan sebelumnya. Jangan banyak pikir, kalau pingin bisa maju",Positif
App yg bagus buat pemula untuk belajar dunia crypto. Ayo mulai dari sini saja..,Positif
"Aplikasinya sangat mantap , fitur fitur yang terdapat di apk ini bagi saya sangat lengkap dan pastinya sangat mudah digunakan ,mau bayar bayar bisa , mau jual beli koinpun bisa , jadi jangan ragu ,,ayo buruan donwnloadd",Positif
"Ayo donwload, gunakan aplikasi triv ini dompet digital crypto di masa kini. Juga ada layanan pembayaran tagihan dan lain-lainnya",Positif
"Triv mantap, distribusi bunga staking sll tepat waktu.👍👍👍",Positif
"Mantap,mudah di gunakan fee murah",Positif
Aplikasinya sangat membantu saya. Untuk. Saat ini mempermudahkan kegiatan tranding bisa buat top up koin .apk cripto ini sangat banyak fiturnya .bisa juga buat bayar tagihan,Positif
"Jos gandos aplikasinya, tampilannya elegan, cara penggunaannya gampang, daftarnya ga ribet, pilihan koinnya banyak jugaa.. yok install di jamin tidak mengecewakan.. 👍👍",Positif
"Keren banget sekarang bisa menghasilkan cuan dirumah aj dengan aplikasi ini ,modal sedikit untung melenggit",Positif
